New;Pass;974;646.88;18050
Stage;Travel;430;220.7;43043
Evidence;Pretty;590;193.05;36961
Fund;Chair;492;643.82;35287
Seem;Force;991;88.88;19919
Do;Sell;359;769.84;48896
Generation;Control;778;464.83;37677
Evening;Audience;627;713.52;6674
Apply;System;761;799.51;42749
Up;Plan;996;846.81;3008
She;Painting;62;497.55;20490
Draw;Old;800;157.47;21793
And;Get;793;815.28;39900
Say;Town;790;441.93;46719
Enjoy;Allow;716;328.39;22447
Gas;Perhaps;840;844.84;10578
Late;Student;543;515.94;36431
Tough;Half;35;409.52;41195
Beautiful;Us;933;342.51;9574
Building;Suggest;10;195.62;44142
Small;Discuss;932;400.39;47013
Method;Executive;836;919.92;45172
No;We;403;870.62;20678
Congress;Believe;686;684.89;33462
Black;Marriage;770;395.36;28865
Evidence;Fight;746;530.41;28672
Fund;Tree;557;387.89;5498
Born;Real;680;744.93;44290
Back;Middle;972;959.15;22020
Song;War;189;720.28;10675
Feel;Society;743;567.52;42807
Pay;Night;527;604.26;4919
Plant;Long;558;713.05;23524
Use;Term;826;616.69;23808
Under;Beat;779;381.84;26482
Debate;Tend;531;189.6;15692
Theory;Outside;422;648.93;40498
Season;Adult;450;634.7;14934
Result;Product;855;991.06;12731
Board;Artist;917;833.92;13442
Within;Finally;437;299.92;22849
Capital;Inside;722;702.63;42923
Important;Yes;657;579.34;4554
Behavior;Point;444;222.61;29374
Return;While;238;587.97;48821
Ago;Guy;467;517.75;28742
Either;I;586;597.95;32030
Task;Idea;875;328.19;19131
Stop;Because;967;898.29;16420
Which;Activity;532;101.4;4099
Throughout;Choose;226;301.23;6852
American;Firm;983;825.38;42017
East;Account;829;385.81;24528
Accept;His;276;497.68;15073
Miss;Focus;78;693.7;41553
Couple;Or;616;526.52;22256
Activity;Line;22;363.77;36904
Training;Catch;966;270.56;49086
Bank;Coach;447;503.83;3987
Side;Form;565;158.41;14807
My;Maybe;612;206.52;1809
Couple;Build;245;831.29;21893
Art;Smile;265;562.09;26334
Word;Social;820;866.77;43799
Run;Executive;789;153.79;21262
Rate;Close;172;958.42;18633
Once;Like;453;908.95;3907
Capital;Election;872;315.06;2229
Successful;Work;555;71.05;1511
Rock;Face;847;234.45;41175
You;East;597;23.94;2722
Brother;Through;359;680.52;22689
Program;Ability;269;321.81;6869
Decide;Everyone;180;110.64;25109
Eat;Respond;859;642.63;37338
Hold;Forget;378;824.25;29593
Wait;My;440;17.24;32052
Head;Life;8;411.85;14453
Send;Firm;542;923.79;31972
Drop;Positive;847;882.07;23350
Business;Develop;694;518.93;12940
Goal;Culture;841;795.24;21277
Another;Them;207;204.21;8331
Dream;Learn;285;374.46;42532
Serve;Issue;834;90.0;34742
None;Leave;761;31.08;36169
Ten;Develop;655;288.18;28456
Peace;Same;396;903.63;45948
Eight;Try;803;916.12;15950
Assume;Old;537;506.38;25588
High;Change;220;713.65;38554
Popular;Myself;727;939.94;37953
Tough;Drop;1000;881.37;5454
Compare;Federal;413;449.94;28088
Raise;College;97;160.47;29899
Child;Approach;307;14.85;23145
Natural;Really;416;246.18;7344
Truth;Respond;979;485.42;39506
Whole;Size;214;746.88;19484
Plant;Late;240;374.72;17434
Help;Sell;921;765.89;27184
Forget;Glass;355;477.04;40734
Ago;World;657;607.43;8917
Question;Opportunity;452;203.08;15576
Also;Across;555;992.82;14279
Form;Soldier;420;90.63;24973
Hotel;Pass;438;98.28;16150
Miss;Perform;142;737.38;203
Teacher;Reflect;291;873.98;6898
Politics;Add;247;827.16;32330
Impact;General;89;888.73;21994
Pattern;Suffer;87;712.45;43191
Still;Old;731;848.62;23212
A;Professor;148;159.34;43721
Difficult;Including;512;579.42;22139
Administration;Debate;840;232.55;29691
Glass;American;146;627.85;12922
Action;Not;511;115.95;8388
Citizen;Service;242;879.46;21941
Run;Cultural;192;211.75;3859
Wear;Site;41;233.9;3071
Indeed;Have;163;198.44;4443
Realize;Reality;179;215.17;25291
Machine;Design;316;22.59;560
Central;Century;513;104.24;15561
Garden;Through;191;374.24;29354
Produce;Start;807;493.13;16804
Hit;Any;28;501.87;12356
Model;Chance;214;696.3;21912
Space;Anything;246;470.58;48574
Under;Top;459;523.36;34578
Tend;Opportunity;837;207.32;18945
Quality;Mission;178;300.9;21967
Risk;Before;228;737.0;45167
Face;Final;137;718.68;4598
Ahead;Could;697;841.84;49502
Tonight;Bank;813;960.4;49316
Southern;Have;599;904.96;38900
Far;Author;274;310.56;27725
Study;All;708;591.11;1047
Indicate;Peace;250;512.3;20902
Action;Speech;304;35.62;38474
Organization;Sit;208;915.04;26905
During;Pretty;794;985.67;36665
Which;Foreign;238;428.79;305
Can;Anyone;894;502.93;37265
Beat;Travel;584;552.11;34712
Future;Building;799;377.12;39121
Rate;Agent;380;284.1;24183
Article;Take;194;284.01;6230
Happy;Attack;743;470.12;31848
Place;Bank;60;790.98;22957
Letter;Fund;945;238.3;11967
Soon;Respond;923;761.4;4164
Especially;Hit;434;607.76;22
Also;Pm;963;929.91;11965
Lose;Great;68;639.12;33080
Both;Pass;185;671.43;14165
Among;Movement;119;996.39;3114
Smile;Little;801;150.22;41807
Rock;Travel;464;488.67;49161
Rest;Enjoy;550;866.18;5180
Relate;Population;237;508.42;14080
Sit;Congress;429;483.03;5522
Arm;Season;905;94.92;563
Bank;Summer;154;352.08;22752
Case;Way;185;754.66;49569
Exist;Take;914;536.4;44947
Nature;Possible;632;49.27;47140
Mr;Something;114;698.13;12409
News;Hand;577;753.09;16389
Develop;Mr;600;333.22;49679
Mouth;Never;52;521.14;43966
Every;Maybe;925;69.45;49001
Now;Read;797;625.63;8667
Put;Right;538;819.69;26902
Particularly;Series;872;510.4;38209
Message;A;900;679.92;4591
Ask;Recently;677;3.14;25887
Technology;Hard;803;141.48;8520
Suddenly;Approach;979;93.76;8150
Realize;Police;818;623.25;23929
Visit;What;960;689.75;38160
Personal;Someone;56;86.15;43381
Hard;Court;696;218.75;6795
Total;Market;641;105.03;42556
Community;Cost;198;231.25;37211
Human;Figure;162;769.08;14836
Always;Save;937;121.06;6328
Respond;Peace;805;931.9;3211
Might;Support;474;719.9;45438
Medical;First;992;747.85;43542
Boy;Figure;286;952.07;14569
However;Give;158;621.17;22733
Process;Parent;958;363.31;44788
Them;Much;711;414.51;32209
Safe;Push;5;583.17;45733
Among;Certain;507;932.03;17454
Next;Myself;461;293.96;45003
Enter;Member;144;632.16;23876
War;Station;737;992.6;20529
Sign;In;400;232.81;24959
Lawyer;Without;67;594.03;16521
Push;Poor;584;136.76;41326
Claim;Happen;221;115.19;48090
Machine;Mr;348;165.61;1583
Popular;During;263;252.99;11077
Offer;Fine;437;344.91;9756
Local;Imagine;639;692.74;15558
Resource;Skill;372;904.46;44680
Future;Take;435;86.79;6562
Morning;Specific;695;120.4;16071
Maybe;Feeling;830;392.04;34014
Rock;Provide;189;326.36;31364
Present;Mind;807;998.43;5733
Live;Tough;647;328.07;35704
Everybody;Start;736;790.13;42007
Analysis;Late;239;101.61;20969
Yes;Tonight;661;895.51;22400
Start;These;540;342.33;4288
Certainly;Happen;814;514.09;28595
Majority;Manager;127;321.28;28010
Up;Serious;107;673.48;12575
Will;Soldier;564;822.38;43406
Will;Stay;342;52.49;2175
Method;Structure;840;952.37;9910
Thing;Its;892;492.07;20632
Those;Class;903;915.99;4880
Sure;Food;391;210.13;47066
Campaign;Whole;828;708.88;40713
Character;All;823;317.59;31032
Now;Store;235;851.2;46333
Fall;More;674;605.65;30509
Scientist;Young;419;47.55;25913
Peace;Work;227;687.2;3729
Popular;Security;706;854.78;19617
Fill;Provide;968;509.52;32470
Dream;Staff;45;773.49;32567
Speak;Bag;369;121.68;920
Information;Political;821;603.31;41379
List;Join;502;509.19;8002
Last;Late;122;259.64;48149
Dog;Ground;508;272.52;37535
Remain;Stop;787;770.92;47783
Structure;Toward;944;524.0;16519
Offer;Resource;522;433.22;29028
Write;Character;983;191.28;37143
Cup;Second;815;396.58;40060
Effort;Mind;362;939.4;31064
Career;Relate;210;215.89;26184
Close;Offer;397;641.14;13876
Left;Ball;385;550.27;46951
Street;Set;937;578.96;47884
Easy;Financial;35;544.96;28843
Health;New;414;187.05;40285
Theory;Summer;51;641.73;5252
Nearly;Since;243;884.37;9685
Bad;Continue;263;825.94;30060
Each;Even;724;759.72;28598
Enjoy;Likely;868;123.79;23153
New;Financial;516;788.24;18913
Develop;Perform;607;87.06;23326
Explain;Give;34;756.06;20161
Camera;Race;748;9.53;19300
Chance;See;892;7.77;9167
Human;International;89;528.64;21284
None;Middle;706;83.87;48724
Adult;Always;270;469.13;6580
Last;There;742;652.36;39798
Central;Kitchen;914;510.0;6062
Political;Prevent;65;595.63;4769
Space;American;397;490.89;7625
Daughter;Call;829;298.33;16472
Require;Anyone;935;893.39;34137
Alone;International;833;952.64;49402
Boy;Participant;662;534.72;36632
Spring;Land;889;915.77;38186
Worry;Term;702;174.35;28592
Involve;Address;869;578.53;31564
Store;However;969;365.09;16795
Church;Exactly;595;384.52;34440
Radio;There;679;946.69;37118
So;Account;568;521.75;49242
Former;Quite;240;175.03;8104
All;Success;193;59.09;12417
Democratic;Radio;465;467.01;17488
Record;Great;703;914.79;23758
Task;Instead;86;633.92;40039
Start;Participant;249;105.74;36384
Trip;A;876;21.9;7903
Agreement;Room;321;973.77;15433
Occur;College;841;221.15;47510
Similar;Available;253;239.33;30253
Lead;Per;283;440.75;31322
Cup;Quite;394;753.49;1932
Range;Determine;504;55.67;35131
Force;Else;380;812.86;33866
Minute;Hard;792;631.55;43391
Pattern;In;229;713.27;32469
Late;Continue;963;660.23;10796
Whose;Consider;162;299.92;27142
Bag;Voice;994;253.65;14870
Account;Statement;471;939.98;3292
Individual;Money;656;488.44;5864
Region;Approach;483;732.18;17951
Suffer;Mother;517;450.05;2948
Second;In;648;531.29;5392
Whom;Positive;835;29.7;41132
Someone;Remain;716;797.46;18813
Skin;Parent;528;155.84;11780
Financial;However;979;861.13;8777
Move;Security;250;295.98;48889
Other;Bill;274;997.32;27179
Just;System;258;722.55;18152
Big;Line;328;59.28;43700
Year;Eye;507;887.82;40427
Production;Radio;114;443.21;2922
Contain;Seven;337;447.66;31582
Discover;Play;240;406.43;24867
Available;Use;743;325.94;36906
Standard;Small;203;69.52;18172
Turn;Of;64;673.77;14633
Vote;Various;59;261.41;2391
Network;Treatment;899;498.73;41932
Help;Paper;919;810.98;3418
Step;Pick;5;517.33;16220
Government;Truth;124;605.22;28846
Difficult;No;170;615.19;27789
Open;Prove;323;402.69;41671
Federal;Debate;818;493.33;30379
Wrong;Would;120;725.23;8146
Still;Ask;368;306.43;23460
Inside;Throw;778;234.72;48631
Bit;Interesting;156;93.82;31650
Continue;Out;467;404.45;12880
Environment;National;743;496.78;40640
Contain;Tree;291;72.79;44691
Until;Real;581;366.31;28968
Half;Single;126;222.9;17880
Once;South;315;199.12;26728
Inside;Bar;499;83.23;21437
Them;Push;924;556.06;43023
Others;Smile;740;326.21;15094
Church;Financial;913;199.31;14892
No;Yeah;364;999.54;34237
Third;Skill;805;75.64;27571
Idea;Collection;994;541.85;38047
American;Happen;784;352.23;3280
Move;City;694;553.17;36852
Economy;Defense;701;330.62;27491
Become;Significant;685;74.11;36176
The;Recently;436;32.7;30764
Television;Avoid;118;473.07;22039
Financial;Reality;975;761.65;39273
Director;Marriage;534;11.06;28569
Central;Day;617;579.41;11329
Team;Identify;429;474.47;5814
Onto;Difference;202;324.38;38431
Skill;Kind;52;582.21;31755
Help;That;700;419.4;37261
Carry;Continue;246;716.1;33077
Send;Suggest;929;431.05;25021
However;Both;463;811.61;14743
Line;Statement;974;907.69;43880
Show;We;479;869.99;33987
Someone;Office;723;159.41;48030
Agree;Loss;907;223.26;4711
Move;Red;475;587.72;6252
Set;Model;391;157.77;34315
Difference;Region;874;335.2;13110
Live;Win;362;159.08;10893
Network;Happy;677;197.83;42789
Race;Life;758;355.88;29418
We;Window;548;137.23;9584
Statement;Hotel;243;835.53;22365
Let;Treat;17;813.74;45133
When;About;75;317.53;49855
Check;Heart;185;885.64;26221
Control;Eight;778;313.49;37982
Word;Firm;758;122.91;48746
Model;Physical;327;115.8;12808
Mean;Hold;694;726.48;31994
Meet;Focus;933;758.54;38303
Clear;About;561;529.6;20930
Mrs;Power;787;374.57;10365
Traditional;Fine;355;497.65;44416
Close;Sit;470;299.23;31910
Tend;Heart;60;179.09;33577
Guess;Sea;356;137.77;40919
Ready;Population;342;158.09;752
Cultural;Everybody;189;238.58;31913
Middle;Attack;433;967.42;35471
Candidate;Skill;373;188.79;10877
Clear;Ever;732;304.83;21820
Election;Could;237;723.28;33061
It;End;814;900.17;49176
Management;Shake;130;984.22;6819
Home;Effect;471;423.76;27528
Star;Again;970;402.62;32495
Ground;Write;807;782.86;24002
Behind;Beyond;302;511.27;9120
Rise;In;330;407.8;15924
Population;Drive;701;250.17;16379
Some;Pass;840;959.78;18463
Beyond;Card;983;818.4;22025
Off;Very;444;601.26;48444
Use;Than;131;971.41;49988
Stay;Order;113;366.89;33685
This;Family;384;660.2;14917
Never;Upon;439;39.25;20697
Oil;Foot;548;514.22;43745
Put;Idea;378;649.3;36538
Modern;Doctor;577;367.65;20321
Win;Serious;898;178.95;9503
Sell;Apply;903;382.17;1439
Amount;Seem;423;685.81;17
Sound;Across;879;185.79;20473
Measure;Success;631;407.98;49302
Want;Popular;920;440.75;20462
Onto;Street;375;558.01;3518
Manager;Quite;815;287.66;47072
Eat;South;636;585.81;18107
Bed;Note;629;479.1;12567
Figure;Let;66;360.23;40201
Hand;Of;171;497.03;35530
Office;Maintain;288;892.71;10297
Store;Four;643;708.05;31515
Exactly;Ground;633;589.38;48043
Article;Between;833;969.06;5283
Economy;Some;549;194.21;1072
According;However;846;313.46;16553
Visit;Financial;105;322.43;41654
Key;Build;579;303.86;35675
Mission;Per;668;257.12;33458
Food;Bar;423;205.19;23599
Wrong;Writer;519;721.05;35947
Yet;Pattern;234;467.98;16125
Together;Figure;507;241.04;8586
Fly;Ask;455;905.78;36088
Whether;Send;592;798.08;38468
Sound;Picture;440;754.05;49479
American;Health;51;614.12;18851
New;Street;521;53.61;2790
Something;Same;745;366.33;6939
Special;Light;921;27.37;38825
Carry;Society;209;361.52;6379
Lay;Culture;370;282.08;30886
Soldier;Mouth;283;883.46;33815
Theory;Month;762;315.05;27137
Personal;Them;301;564.53;11280
Pay;First;139;279.89;35704
Something;Agent;246;361.84;17802
Material;From;668;916.51;11805
Western;Democrat;694;266.78;32319
Week;Move;341;264.92;22318
Read;Environmental;637;259.09;2879
Attorney;Television;97;422.76;12452
Or;Instead;546;562.03;37284
Middle;Personal;457;12.22;19060
Method;No;605;221.32;15310
Society;Happen;228;528.79;31845
Member;Information;612;327.09;43165
Yet;Beyond;562;3.98;11697
Writer;Investment;194;530.39;33648
Prove;Several;368;474.65;43532
Product;Risk;934;106.04;43486
Operation;Knowledge;411;706.49;12202
At;Boy;827;804.15;48325
Entire;Those;634;219.33;47409
Choice;Bank;254;634.41;24351
Research;Bar;312;692.03;20620
System;Rather;811;831.65;35956
Over;Thus;994;326.22;26625
Thought;Read;391;198.6;31727
Friend;Determine;742;862.39;21499
Become;How;197;621.4;10677
Environmental;Billion;537;410.83;37624
Young;Suddenly;773;741.68;22712
Break;Consider;867;233.5;43193
According;Month;743;753.45;45416
Why;Happen;252;776.76;32777
Cultural;Throw;678;47.3;40609
Somebody;Bag;513;737.84;40410
Range;Common;591;158.77;17693
Contain;Guess;528;177.99;7873
Attorney;Enter;686;836.19;35495
Pm;Cup;691;505.06;13137
Husband;Later;901;40.98;46245
Few;Prevent;80;917.72;7331
Wonder;Former;694;95.73;17932
Truth;Thousand;422;282.45;13849
Miss;Minute;292;766.48;18104
Song;Social;852;294.98;20242
Than;Bag;671;200.07;11754
Standard;Class;162;281.59;20854
Store;East;943;2.98;39061
Matter;Wrong;643;287.76;22205
Scientist;Seven;579;551.01;44734
Tree;Situation;281;651.93;5554
Like;Education;392;912.01;15530
Happy;Store;479;606.08;35079
Discuss;Enter;660;156.12;26260
Add;Room;260;379.35;13348
Cut;Worry;638;268.32;28242
Note;Parent;209;801.12;27043
College;Board;248;538.96;4060
Partner;Paper;74;686.98;48862
Cell;Specific;257;260.19;24100
Ahead;Cultural;443;673.31;16225
Item;Memory;40;889.94;15708
Beautiful;According;99;589.09;43413
Hot;Not;70;814.88;45720
Whose;Recently;629;900.69;28586
Economy;Hit;252;30.9;44729
Manager;Begin;569;364.79;20771
Young;How;224;325.35;12678
Fund;Father;126;973.74;8359
Program;Staff;899;793.58;7057
We;Table;204;831.88;10662
Computer;Will;502;182.14;49830
Democratic;Style;952;865.15;1403
There;Discuss;325;542.34;14894
Act;Join;417;229.07;35748
Chair;Military;770;694.75;19161
Education;Life;89;639.34;1917
Great;Edge;520;492.17;4013
You;Agency;311;682.55;34869
Analysis;Manage;403;43.11;33470
Member;Cost;203;946.47;5877
Fall;Size;685;959.94;23020
Shake;Science;918;342.36;13428
Rise;Owner;622;514.1;23475
Believe;Long;478;921.63;10981
Summer;List;707;582.51;40441
Clear;Likely;869;228.18;33149
Today;Eat;893;192.13;21166
Ago;There;901;849.34;13034
Meet;Station;594;94.16;42428
Different;Answer;437;865.27;2953
Product;Or;306;530.82;35763
Technology;Information;779;471.14;32547
Well;Against;87;919.95;40191
Floor;Real;509;627.64;24449
Eight;Management;676;440.98;43294
Detail;Window;406;716.1;2155
Pm;Trouble;631;125.7;40922
Blood;They;861;188.33;21880
Garden;Again;361;350.14;47274
Offer;Yeah;481;767.22;2836
Maybe;Fall;565;107.14;47968
Safe;Reveal;190;329.74;42898
Space;Model;89;751.38;46055
Race;Relate;906;755.83;26028
Pull;Same;122;510.49;19228
Consumer;Call;227;417.45;46531
Mission;Each;397;450.68;36104
Front;Project;950;486.5;9991
Try;Specific;611;560.57;15998
Visit;Say;238;146.01;6513
Popular;Boy;167;286.35;18700
Successful;Key;298;69.76;39890
Woman;Second;582;382.46;48661
Yeah;Reach;782;68.04;45947
Floor;Real;126;79.96;45880
Service;Down;301;792.79;9928
I;Exist;197;209.27;44530
Accept;Game;929;854.29;25083
Believe;Program;801;81.62;7355
Debate;Field;412;990.51;13969
Staff;Benefit;156;643.27;44753
Red;Really;893;814.71;6227
Very;Others;838;650.91;8611
Serve;Writer;951;254.74;41021
Relate;Smile;149;855.1;27820
Wall;Either;137;428.0;31633
State;Card;494;750.49;2561
Crime;Arm;638;699.27;9236
Important;Ground;221;892.8;37620
Site;Wear;989;827.29;24702
Nearly;Tax;484;858.5;27380
Operation;Vote;222;925.58;7853
Visit;Per;9;143.09;43703
In;Little;711;881.47;24947
Science;Set;94;211.78;42063
Type;Cost;494;87.82;32603
Box;Task;37;660.4;42574
Parent;Him;352;370.24;15131
Life;Whatever;865;485.02;44657
Without;It;461;791.25;28652
Oil;Present;648;9.81;32378
Statement;Fire;926;356.84;47471
Maintain;How;445;904.81;39268
Fund;Probably;532;12.74;36521
Person;Step;674;955.64;40117
But;Instead;374;874.07;31954
According;She;569;621.88;14144
Off;National;784;389.81;17231
Care;Those;846;82.44;47577
Present;Last;819;997.6;13554
Meet;Network;444;339.61;24927
Consider;More;657;883.17;35900
Year;Friend;949;101.56;16404
Rate;Sometimes;517;684.62;14061
Assume;Threat;425;233.1;30563
Music;Protect;16;861.52;776
Car;None;679;18.43;14984
Top;Rather;678;649.47;271
Friend;Leave;718;61.2;20148
Determine;Brother;299;226.25;9447
Culture;Animal;338;790.34;17776
Join;Firm;51;955.16;9944
Bar;Another;765;997.39;26528
Who;Feeling;464;605.63;41512
Sing;Water;981;455.29;27591
Day;Institution;568;928.17;26354
Much;Up;352;608.73;19063
Prevent;Change;158;322.37;36851
Way;Traditional;266;200.27;5828
Political;Lay;222;564.6;49564
Send;Reveal;357;869.47;42811
When;Note;17;733.55;23596
Scientist;Him;836;941.32;27616
New;Operation;606;438.93;15181
If;Science;273;897.5;23647
Back;Manage;751;702.32;9326
Course;Assume;824;712.62;33985
Question;Wonder;464;53.33;38077
Successful;Statement;381;249.69;8553
Report;Address;505;879.12;824
Hospital;Tv;618;725.71;2060
Care;Ability;169;787.43;22159
Social;Admit;281;942.97;39289
Subject;Education;981;564.92;28889
Age;Huge;275;997.64;27536
Success;Prevent;179;109.43;46922
Account;Hotel;37;240.64;29291
Thus;Family;218;50.21;34565
Alone;Gas;101;94.74;46144
War;Business;534;878.02;30264
Cell;Hospital;303;336.23;336
Child;Else;366;829.35;30903
Indeed;Use;826;80.03;5334
Recognize;Right;724;689.99;7018
Sign;Herself;6;310.53;27457
Pattern;Everything;103;753.0;30280
Try;Former;768;611.17;11347
Foot;Air;679;55.22;17236
Space;Three;940;29.13;26989
Agreement;Water;52;206.03;33045
Follow;Owner;320;460.37;12646
Environment;Research;830;473.21;43315
Onto;Strong;116;506.49;43166
Own;Create;750;655.01;29525
Summer;Mouth;277;32.69;2497
Action;Read;489;939.88;41759
Cover;Strategy;693;291.36;33130
Animal;Far;644;526.24;558
Expert;By;511;75.0;36728
Politics;Parent;272;607.96;27036
Local;Television;804;662.83;14980
His;Owner;130;867.41;8727
Big;Even;406;136.91;27691
Scientist;Always;970;146.97;49950
Low;Low;190;868.63;37726
Baby;Sea;236;872.49;16213
Believe;They;513;972.5;27844
Standard;He;968;790.72;71
Though;Child;479;101.4;6802
Responsibility;Me;772;806.78;10783
Care;High;914;297.84;19428
Structure;Learn;711;888.41;15268
Because;Recent;190;249.59;35932
Why;Write;981;256.62;6158
Long;Somebody;81;156.34;6539
Particularly;Teacher;473;668.08;31309
Blood;Western;844;579.84;45224
Group;Parent;778;3.84;46891
Serve;Usually;933;83.32;13826
Both;Really;731;974.24;45218
Door;Everyone;386;456.9;41422
Political;Local;491;875.61;49511
Official;Wish;801;182.09;39848
Data;Story;698;610.59;22801
Leader;Section;52;839.28;35412
Whose;There;256;166.7;12403
Box;Present;505;744.66;27765
Significant;Present;448;203.64;37080
Medical;Foreign;376;301.7;18464
Fire;Talk;740;699.58;36032
Administration;Military;824;916.07;14163
Single;Cold;584;92.48;47874
Charge;Answer;19;550.68;9651
Eye;Me;401;695.99;30338
Despite;Media;658;819.23;32406
Election;Material;895;60.5;17721
Me;Identify;874;80.71;35902
How;Success;732;1.65;19422
Southern;Eat;281;797.76;42430
Move;Society;52;620.31;19931
Term;Ever;624;302.86;9889
Involve;Property;438;245.06;44679
Face;Up;48;739.14;23573
Wall;Peace;504;415.19;23547
Sister;Simply;400;60.57;49990
Section;Store;228;350.57;48362
Give;Other;104;813.42;2867
Long;Simply;90;901.05;4235
With;Customer;309;543.48;41880
Little;Bag;58;396.86;17333
Various;Fall;485;170.34;30574
Begin;Seem;448;897.48;451
Ever;Important;673;49.85;23804
Half;It;984;721.18;43910
Measure;Section;536;278.61;36292
Part;Theory;742;931.6;42976
College;After;74;978.84;8803
Toward;Investment;876;542.7;23019
Early;Eat;991;230.22;12566
Fine;Rich;981;226.17;40714
Product;Natural;785;422.1;19609
Along;Later;703;804.51;21350
Return;Summer;728;874.21;27462
Everything;Have;562;320.65;25009
Poor;Treat;267;494.59;48794
Challenge;Clear;589;345.2;43511
Back;Week;606;934.77;18587
Effect;Soon;785;15.74;6381
Him;Small;713;868.03;20527
