49506;Inbound;42;2020-12-19;21925
29901;Inbound;60;2020-08-30;41634
27965;Outbound;5;2020-03-21;28104
36775;Outbound;36;2020-11-06;39099
5564;Inbound;10;2023-02-25;49640
36583;Inbound;62;2023-06-30;9522
32699;Inbound;60;2022-09-04;3199
14648;Outbound;74;2020-07-25;6614
35703;Outbound;59;2021-08-04;38902
17286;Inbound;28;2022-05-15;45322
17219;Outbound;83;2021-06-02;22905
31688;Outbound;43;2021-06-29;17533
28848;Outbound;11;2022-08-27;29545
32412;Outbound;96;2023-11-08;512
36441;Outbound;52;2022-08-17;45891
34760;Inbound;86;2020-01-23;45620
48307;Inbound;93;2021-08-05;6494
28002;Outbound;28;2021-08-31;8339
7837;Inbound;9;2022-03-07;16758
5378;Outbound;79;2020-12-14;473
18536;Outbound;1;2023-02-15;43140
6656;Inbound;28;2020-08-01;14556
14082;Inbound;56;2022-10-28;4317
31490;Outbound;29;2022-08-01;21984
27199;Outbound;80;2020-04-15;40755
46334;Outbound;75;2023-12-31;21993
48676;Outbound;78;2023-07-19;38033
3862;Inbound;86;2022-09-14;29752
890;Outbound;80;2022-02-24;3293
45685;Outbound;41;2024-03-17;6554
11015;Inbound;100;2023-01-24;4300
20160;Inbound;5;2022-11-10;31896
32267;Inbound;49;2023-02-01;42717
5922;Inbound;98;2020-01-21;28755
23459;Outbound;55;2021-11-12;37709
29509;Outbound;7;2021-08-09;29654
9923;Outbound;77;2020-04-05;10363
30713;Inbound;8;2022-08-04;16698
14990;Outbound;30;2022-03-15;29636
14307;Outbound;23;2020-03-04;20459
32888;Outbound;10;2023-07-22;30927
22157;Inbound;57;2020-07-19;48924
5488;Inbound;81;2022-08-03;23923
5887;Inbound;32;2020-05-20;1104
4651;Inbound;64;2024-03-20;35282
11427;Inbound;79;2022-04-01;5431
44058;Outbound;40;2022-09-26;26876
21074;Outbound;59;2022-09-17;20502
9128;Inbound;77;2023-02-03;8403
46483;Inbound;8;2022-01-14;33091
49688;Inbound;59;2021-03-04;1110
27205;Inbound;90;2022-04-10;9731
28868;Inbound;12;2023-01-21;21874
44086;Outbound;90;2020-03-15;42826
46315;Outbound;4;2020-06-17;17394
17852;Inbound;95;2023-05-05;35864
14896;Outbound;11;2021-08-16;36045
16689;Outbound;65;2021-02-02;33025
27917;Outbound;83;2021-07-10;2051
42518;Outbound;38;2022-09-17;46964
30529;Inbound;91;2023-03-04;25688
4519;Inbound;61;2020-05-18;39843
18876;Outbound;100;2021-10-06;47822
15188;Inbound;61;2021-12-06;22984
6496;Inbound;98;2021-03-07;41659
25634;Inbound;20;2020-11-05;2307
10231;Outbound;63;2022-04-16;13204
3708;Outbound;16;2022-02-17;35654
49492;Outbound;71;2023-11-19;7335
1692;Inbound;59;2021-08-12;6147
38779;Outbound;52;2020-09-16;40138
45917;Outbound;42;2022-12-10;37322
33869;Outbound;77;2024-01-19;9006
9691;Outbound;53;2023-05-29;14674
15101;Inbound;64;2023-11-20;34230
36729;Inbound;47;2021-03-11;44277
916;Inbound;67;2022-03-08;2301
38269;Outbound;71;2020-04-11;6168
5112;Inbound;98;2023-03-16;48801
49906;Inbound;80;2022-06-08;32982
2896;Outbound;25;2022-11-05;32163
10615;Outbound;53;2023-03-24;10832
21289;Inbound;72;2023-09-18;23548
2494;Outbound;92;2024-01-13;35563
30518;Outbound;7;2022-01-12;22838
40935;Outbound;3;2022-06-19;16522
28550;Inbound;88;2023-03-23;32222
43317;Inbound;57;2022-06-02;48131
5054;Inbound;22;2022-08-11;5977
20256;Inbound;100;2022-06-09;43108
48190;Outbound;77;2023-03-03;18066
16334;Outbound;80;2020-07-08;36524
26411;Outbound;3;2021-11-15;13743
24977;Inbound;57;2023-04-18;49734
7284;Outbound;33;2022-04-25;1983
9434;Outbound;73;2022-04-24;13806
42391;Outbound;74;2022-10-01;16520
47600;Inbound;39;2024-02-18;22737
3380;Outbound;54;2022-02-21;35135
34191;Outbound;44;2020-06-09;31151
23166;Inbound;8;2021-12-23;15620
8778;Inbound;11;2021-04-12;30844
8045;Outbound;37;2022-11-29;32442
38383;Inbound;9;2022-10-04;23820
30526;Outbound;48;2023-08-12;29767
46010;Inbound;56;2020-05-05;28429
38709;Inbound;16;2020-06-28;1010
32427;Inbound;80;2022-02-04;38110
47279;Outbound;57;2022-11-24;27726
43388;Inbound;16;2020-08-23;30288
17421;Inbound;87;2020-07-24;39816
29921;Outbound;11;2021-07-11;8928
34216;Outbound;98;2020-07-09;37071
23873;Inbound;61;2022-07-11;45468
36120;Outbound;95;2022-05-18;32014
16046;Outbound;43;2020-12-29;27122
24382;Inbound;6;2024-03-22;7275
9616;Inbound;79;2023-12-07;47017
21138;Inbound;58;2023-12-13;10737
16245;Outbound;53;2022-01-01;22958
6166;Outbound;20;2022-07-23;27161
4698;Outbound;49;2022-11-17;32104
41090;Inbound;27;2022-06-24;19383
16227;Inbound;70;2023-09-11;24924
2552;Outbound;62;2023-01-31;49874
44301;Inbound;45;2023-03-27;13136
12171;Outbound;51;2021-11-12;7277
45936;Inbound;99;2022-03-14;32413
25675;Outbound;61;2021-03-06;45689
9906;Outbound;1;2023-06-15;35555
44528;Outbound;1;2021-11-22;4524
13867;Inbound;83;2021-05-29;2162
6111;Inbound;24;2020-09-10;43698
25892;Outbound;13;2022-06-05;31688
1143;Outbound;99;2020-12-26;47639
47394;Outbound;4;2024-01-07;5826
37712;Inbound;53;2020-07-13;4754
32748;Outbound;68;2023-02-07;39651
27427;Inbound;85;2021-03-19;1252
41873;Outbound;48;2020-12-04;29302
25436;Outbound;34;2022-08-30;46303
49553;Inbound;73;2022-06-30;18972
11074;Outbound;53;2021-09-08;29523
9409;Inbound;85;2020-05-09;38954
6612;Outbound;86;2023-01-20;4023
13478;Outbound;82;2021-10-27;39669
4101;Outbound;91;2020-06-02;14120
49319;Outbound;85;2020-06-07;43117
47230;Inbound;56;2023-08-01;11882
724;Outbound;30;2023-02-10;15270
12397;Outbound;13;2023-10-05;13072
22720;Inbound;68;2023-11-08;32325
15305;Outbound;73;2023-02-04;18001
24139;Inbound;62;2023-05-29;37682
43707;Inbound;23;2023-06-06;41013
35378;Inbound;51;2020-12-05;49965
25768;Inbound;87;2023-03-12;36563
37089;Outbound;37;2020-10-08;32890
41716;Inbound;31;2020-03-04;26367
26709;Outbound;55;2023-09-19;23770
6258;Inbound;67;2020-01-11;42292
27885;Inbound;46;2021-12-26;47379
36639;Outbound;33;2024-02-10;24317
6967;Inbound;11;2021-05-08;330
24293;Inbound;35;2024-03-12;38764
15920;Inbound;41;2020-01-04;24481
12135;Inbound;9;2021-02-27;44564
2351;Inbound;61;2021-02-10;48785
2651;Inbound;15;2022-11-29;28722
31611;Outbound;29;2020-08-12;15661
48429;Inbound;82;2020-01-21;19761
39618;Outbound;11;2022-07-28;43589
18632;Inbound;73;2022-08-28;22856
23239;Outbound;7;2020-01-03;2205
4032;Inbound;52;2023-03-23;1587
444;Inbound;77;2022-03-09;36034
516;Inbound;77;2024-02-05;40018
14924;Inbound;8;2022-05-01;25169
11444;Outbound;65;2022-12-03;19800
28436;Inbound;57;2024-02-21;24597
29204;Outbound;82;2023-09-18;1963
40440;Inbound;56;2023-10-21;8488
15710;Outbound;23;2022-04-26;13817
42635;Outbound;77;2022-10-30;46690
35623;Outbound;77;2022-02-08;5656
28920;Outbound;67;2020-02-21;10813
22427;Inbound;87;2020-02-05;46989
232;Inbound;60;2023-09-25;34230
11020;Outbound;38;2021-06-25;14713
21186;Outbound;29;2020-05-23;33834
22501;Inbound;14;2022-03-02;15340
23075;Outbound;25;2020-04-17;15493
30426;Inbound;29;2023-06-07;843
15530;Outbound;54;2021-12-10;49809
4400;Inbound;97;2020-01-10;42936
1556;Outbound;68;2020-01-19;35153
68;Outbound;31;2021-02-20;25107
30398;Inbound;19;2023-09-01;17683
21712;Inbound;20;2023-09-19;17613
43565;Outbound;100;2023-07-08;35456
27398;Inbound;81;2020-04-23;31755
40890;Outbound;24;2020-02-16;12481
14113;Outbound;86;2021-02-05;44087
7196;Inbound;97;2023-02-22;43555
40250;Outbound;29;2024-01-05;29886
7239;Outbound;53;2021-07-17;4124
16080;Inbound;43;2020-10-19;5526
2358;Inbound;34;2023-01-04;19321
20099;Inbound;79;2021-08-28;25317
5095;Outbound;96;2021-06-20;9475
43078;Outbound;94;2023-11-09;36666
46718;Outbound;82;2023-02-15;21932
20590;Outbound;38;2020-09-01;33339
28871;Outbound;71;2020-02-16;21498
34126;Inbound;39;2022-11-02;44485
34895;Outbound;24;2022-07-25;29398
22162;Outbound;10;2021-09-26;47556
24094;Inbound;7;2023-05-12;18245
20330;Inbound;24;2020-03-13;17567
30896;Outbound;21;2022-04-11;16788
27646;Inbound;84;2020-06-17;19396
29213;Outbound;74;2021-08-05;49326
37173;Outbound;3;2022-04-12;8013
42207;Outbound;35;2022-09-09;17964
40209;Outbound;87;2022-04-08;44234
17573;Inbound;45;2023-01-27;27746
18199;Inbound;22;2020-06-21;2125
34899;Inbound;36;2022-04-04;46375
27430;Inbound;67;2021-12-19;11507
5535;Outbound;9;2024-03-06;31738
13886;Outbound;100;2022-08-18;17626
46638;Inbound;15;2024-01-30;18573
27730;Inbound;65;2020-12-28;37630
41229;Outbound;76;2020-06-30;33961
27962;Inbound;67;2023-12-10;23730
16782;Outbound;67;2020-11-17;1380
20508;Inbound;33;2020-09-26;26365
10242;Outbound;73;2021-01-22;47314
30532;Inbound;36;2021-09-27;14906
37946;Inbound;97;2020-11-30;12139
25510;Outbound;73;2020-12-18;22781
16491;Outbound;89;2020-02-19;49819
5076;Outbound;91;2023-01-21;34416
35299;Outbound;92;2021-12-13;46478
15189;Inbound;8;2020-04-13;1419
31467;Inbound;71;2020-06-29;18292
7586;Inbound;44;2020-06-10;16377
6089;Inbound;100;2022-05-12;26234
5874;Outbound;3;2022-04-02;41475
37831;Inbound;83;2023-05-03;33200
30588;Outbound;32;2021-02-19;16133
3025;Inbound;26;2020-05-07;19484
12153;Outbound;82;2020-03-23;13918
11372;Inbound;16;2024-02-14;37363
24548;Inbound;95;2020-11-05;6370
2416;Outbound;91;2022-12-22;15308
47428;Inbound;5;2020-09-26;25703
45731;Outbound;45;2020-09-16;16917
13078;Outbound;97;2020-02-21;16717
7877;Inbound;74;2020-04-10;40040
6770;Inbound;49;2024-01-17;24453
14142;Outbound;4;2022-01-24;26170
45187;Outbound;92;2023-05-30;6601
34210;Inbound;38;2021-04-20;35131
14678;Outbound;24;2021-05-15;30929
11021;Inbound;25;2022-05-31;10198
43644;Outbound;93;2021-04-11;11861
3635;Outbound;29;2020-04-15;29224
7115;Outbound;50;2023-11-07;22116
7830;Outbound;61;2020-03-02;37744
7494;Outbound;17;2022-01-14;6418
22104;Outbound;71;2022-04-10;29513
23313;Inbound;54;2024-03-20;44856
2130;Inbound;44;2021-08-30;49643
19923;Outbound;90;2022-08-03;49519
33784;Outbound;56;2020-01-22;33597
19299;Outbound;82;2022-03-19;35463
12749;Inbound;71;2024-01-16;46648
38089;Outbound;48;2023-06-24;41710
4956;Outbound;48;2020-06-09;25570
25802;Outbound;79;2020-03-02;31199
14109;Inbound;42;2023-05-19;43462
46871;Outbound;22;2021-11-26;5833
47730;Outbound;84;2022-04-12;13599
47227;Outbound;5;2022-03-09;46870
40791;Outbound;70;2023-03-21;7034
18284;Outbound;75;2022-08-04;40475
44671;Outbound;68;2022-03-02;17852
29131;Inbound;46;2023-05-31;5889
44316;Outbound;99;2020-06-08;3857
16675;Outbound;7;2023-07-28;39899
16910;Inbound;50;2020-06-03;2904
8246;Inbound;76;2023-08-30;20168
40783;Outbound;60;2022-11-14;18858
37223;Inbound;46;2023-01-05;47478
11787;Inbound;65;2021-09-09;33422
1674;Inbound;52;2021-03-27;3890
14502;Inbound;56;2022-08-28;38251
45565;Inbound;46;2023-05-13;2865
45113;Outbound;15;2021-05-14;9453
4863;Outbound;27;2023-07-20;31815
8924;Outbound;83;2022-08-10;8867
27074;Inbound;19;2021-06-29;13436
22314;Outbound;4;2022-05-15;8716
4739;Outbound;99;2023-07-15;36558
42315;Inbound;69;2022-05-25;20404
45546;Outbound;30;2022-01-28;14376
41349;Outbound;95;2023-11-19;30720
41461;Outbound;27;2020-09-15;4941
39707;Outbound;32;2021-10-26;6834
1307;Outbound;22;2021-05-01;14938
33934;Inbound;66;2023-11-11;11235
35282;Outbound;60;2021-11-28;8428
29700;Inbound;37;2023-10-08;15198
4536;Outbound;66;2023-09-19;698
42202;Outbound;26;2021-02-20;44003
27501;Inbound;73;2021-01-21;10505
33672;Inbound;90;2020-05-22;14716
34638;Inbound;93;2023-09-13;44605
49691;Inbound;72;2023-02-23;21603
42917;Inbound;75;2023-01-03;3784
19137;Outbound;99;2022-08-10;42423
38852;Outbound;52;2021-02-15;30191
46945;Inbound;60;2022-12-08;23413
24184;Inbound;30;2023-12-17;38049
20561;Outbound;72;2021-10-09;9794
22922;Outbound;24;2023-02-16;10861
32371;Inbound;16;2023-01-31;31381
28965;Inbound;60;2024-02-09;24375
41214;Outbound;19;2023-05-30;30284
40391;Inbound;66;2022-09-26;33940
34887;Inbound;56;2024-02-12;41219
3250;Inbound;78;2021-06-19;36616
27446;Outbound;88;2021-11-05;43428
45357;Inbound;70;2022-06-18;45027
36325;Outbound;31;2021-11-09;32059
26489;Outbound;10;2022-12-04;22401
25428;Outbound;26;2021-09-05;24021
7905;Inbound;83;2023-09-25;2238
1664;Inbound;56;2023-08-19;22218
21527;Inbound;4;2022-11-23;37435
33113;Inbound;35;2020-03-09;34992
32388;Inbound;49;2022-06-11;22713
712;Inbound;98;2022-01-20;40151
34963;Inbound;70;2023-11-04;34080
9070;Inbound;39;2020-06-01;17347
12051;Inbound;40;2021-11-09;49798
17696;Outbound;33;2020-09-15;31488
23833;Outbound;26;2021-12-03;44750
19593;Inbound;19;2023-04-21;24004
32115;Outbound;99;2020-01-25;19475
31957;Outbound;36;2020-08-13;4670
8613;Inbound;10;2022-08-12;38774
44086;Outbound;36;2022-01-20;41557
41864;Outbound;83;2022-09-21;17798
44570;Inbound;95;2022-03-13;18438
5911;Inbound;60;2022-07-29;49395
23575;Outbound;81;2024-03-17;38121
7892;Outbound;42;2021-03-04;32905
32295;Outbound;46;2022-01-31;46308
13984;Inbound;41;2022-11-28;9512
45667;Inbound;24;2020-10-19;37721
18486;Inbound;61;2021-12-11;4607
20625;Outbound;58;2020-10-30;32186
6499;Inbound;16;2022-01-29;43373
43591;Inbound;72;2020-09-02;5413
13767;Inbound;53;2022-04-04;21767
42594;Inbound;6;2024-01-15;13642
9811;Outbound;12;2023-02-17;27305
25345;Inbound;49;2020-12-19;13194
12804;Outbound;5;2020-04-07;22940
27333;Outbound;24;2020-05-15;7953
37997;Inbound;87;2022-09-29;3167
40067;Outbound;58;2023-01-18;49086
4959;Outbound;82;2022-04-14;47492
39395;Inbound;93;2023-02-09;44717
4206;Outbound;7;2020-04-07;444
23249;Inbound;99;2020-01-10;35655
41619;Inbound;29;2022-04-02;27050
40739;Inbound;1;2021-10-08;30347
11301;Outbound;37;2023-09-03;40443
14395;Outbound;23;2020-09-30;42826
1457;Inbound;93;2023-02-02;46213
1374;Outbound;83;2020-09-15;45453
2170;Outbound;80;2022-01-31;16119
4751;Outbound;49;2020-09-27;25893
23554;Outbound;93;2023-09-12;18650
24346;Inbound;65;2021-04-26;25315
18722;Outbound;74;2023-10-04;11176
17411;Inbound;100;2021-04-05;22348
29565;Outbound;10;2023-08-16;20220
39998;Outbound;35;2022-04-09;39975
4786;Inbound;48;2021-06-28;15480
25560;Inbound;67;2024-02-09;38844
13358;Outbound;16;2021-06-01;11485
16137;Outbound;12;2020-09-01;22818
18618;Inbound;75;2021-09-11;32598
40436;Outbound;59;2022-09-24;49027
7372;Outbound;64;2021-11-12;39107
29454;Inbound;42;2023-08-28;28358
25414;Inbound;60;2020-09-21;39014
10162;Outbound;20;2020-03-07;6248
19441;Inbound;52;2022-04-18;25178
5460;Outbound;10;2023-10-14;32541
41085;Outbound;57;2021-05-14;46728
922;Inbound;45;2021-09-01;34004
48212;Inbound;2;2024-03-16;48478
29982;Inbound;15;2021-11-13;27675
40456;Inbound;33;2021-10-20;10468
26911;Outbound;85;2023-08-29;14502
1080;Outbound;2;2022-03-16;39389
24499;Outbound;27;2021-07-13;32513
41288;Outbound;100;2023-04-30;8700
41592;Outbound;16;2023-11-07;26118
43209;Inbound;86;2021-05-24;21727
17962;Inbound;27;2024-02-21;34150
31374;Outbound;52;2020-02-08;22028
41082;Outbound;92;2023-01-24;2910
41891;Inbound;94;2023-07-25;36209
28391;Inbound;66;2020-10-13;41792
9964;Inbound;25;2022-02-05;11644
46377;Outbound;39;2022-02-18;29967
7739;Outbound;62;2021-09-06;13929
19258;Inbound;57;2020-02-16;2462
14051;Inbound;80;2022-10-04;38079
40251;Inbound;9;2024-02-28;10636
33007;Inbound;3;2023-08-12;4670
41354;Inbound;84;2020-02-26;34599
4809;Outbound;98;2020-05-23;49804
33106;Outbound;8;2023-07-10;18975
14545;Outbound;100;2022-04-04;20758
22943;Outbound;25;2022-03-31;44298
32804;Inbound;82;2020-07-26;32247
10620;Outbound;8;2024-02-18;9649
18206;Inbound;50;2020-11-13;46861
44317;Outbound;42;2021-01-21;48826
7427;Outbound;85;2021-11-02;10423
28091;Outbound;37;2022-11-30;16331
1007;Inbound;37;2022-09-03;12158
21304;Outbound;79;2023-10-12;252
33540;Inbound;50;2023-08-01;46510
37365;Outbound;22;2020-05-10;8312
2282;Inbound;27;2021-04-01;16224
34905;Inbound;94;2020-06-26;42002
27330;Inbound;61;2021-08-01;37469
15914;Outbound;64;2022-04-02;15107
30238;Outbound;12;2023-08-16;15910
39317;Inbound;97;2020-02-10;40917
20306;Inbound;94;2022-11-25;1880
28373;Inbound;79;2022-12-14;36726
16647;Outbound;40;2020-05-22;1757
46735;Inbound;41;2023-10-31;7368
38887;Inbound;49;2021-10-30;28843
39056;Outbound;28;2024-03-13;36880
19976;Outbound;79;2023-09-13;4868
32130;Inbound;27;2022-01-15;29925
17924;Inbound;88;2021-12-03;46582
4924;Inbound;86;2021-08-15;25311
3619;Outbound;100;2020-03-29;11534
37138;Outbound;69;2020-10-23;21763
25404;Inbound;42;2020-11-08;5366
33555;Inbound;76;2020-09-24;24473
18093;Outbound;39;2020-11-15;18870
44924;Inbound;93;2022-09-05;13572
21768;Outbound;74;2020-10-11;24982
33987;Outbound;47;2021-04-16;10622
43800;Outbound;35;2022-11-29;23320
16769;Inbound;89;2023-02-10;22711
18567;Inbound;22;2024-03-21;23491
42169;Outbound;75;2023-04-30;28562
1196;Outbound;19;2023-05-20;24159
10815;Inbound;23;2020-02-13;25435
23032;Outbound;30;2022-07-04;44288
46524;Inbound;90;2022-01-02;7336
22037;Inbound;31;2022-08-13;7408
25728;Outbound;63;2022-02-28;40484
3095;Outbound;55;2021-01-26;8463
21790;Inbound;35;2022-01-30;19577
44253;Outbound;42;2020-08-10;8334
13406;Inbound;75;2022-01-19;39321
38760;Outbound;97;2021-10-18;46061
13073;Outbound;73;2024-03-08;43696
47508;Outbound;57;2020-05-14;8991
13265;Outbound;47;2022-10-17;27568
39268;Outbound;28;2023-08-20;39109
31176;Inbound;64;2020-06-18;15086
17433;Inbound;1;2020-06-01;334
46034;Outbound;76;2020-10-31;30154
12492;Outbound;52;2023-09-04;1040
17387;Outbound;72;2022-12-27;28460
45474;Inbound;53;2021-05-28;40613
11250;Outbound;16;2020-05-11;11329
45492;Inbound;72;2022-10-18;17106
44891;Outbound;15;2021-09-13;43171
47878;Outbound;47;2023-04-25;10234
37627;Outbound;20;2024-01-12;7927
857;Outbound;89;2021-03-06;21185
8376;Inbound;8;2022-10-29;16068
23085;Outbound;81;2021-06-23;44354
40475;Outbound;61;2023-06-03;31842
39057;Inbound;59;2023-05-25;31891
13565;Outbound;56;2023-10-15;14917
43833;Outbound;7;2020-04-21;34361
46652;Outbound;11;2023-06-23;9002
44502;Inbound;94;2022-12-19;5058
31876;Outbound;23;2023-04-18;34946
2080;Inbound;2;2021-08-29;46295
41905;Outbound;49;2023-07-30;43044
39273;Inbound;54;2022-11-23;21970
16944;Inbound;93;2023-07-15;23794
3366;Outbound;67;2022-08-14;34741
21862;Outbound;43;2023-11-15;25402
47094;Outbound;80;2020-04-10;13036
35709;Inbound;15;2021-08-10;36116
26155;Outbound;68;2023-10-05;17132
34921;Inbound;58;2022-06-05;5869
11288;Outbound;36;2022-10-04;16944
16534;Outbound;22;2022-08-30;42507
8078;Outbound;92;2022-05-30;47788
37834;Inbound;74;2020-03-14;43983
39704;Outbound;42;2022-04-08;49056
2751;Inbound;67;2022-10-11;46896
6733;Outbound;12;2020-11-15;1010
46859;Outbound;91;2022-05-19;25326
18863;Inbound;93;2023-12-22;44028
40173;Inbound;57;2021-01-09;14424
37794;Inbound;67;2021-08-30;33622
745;Outbound;3;2020-06-30;31667
2346;Inbound;79;2020-07-23;33053
37859;Outbound;19;2023-09-17;18235
5414;Outbound;31;2024-03-17;1970
39511;Inbound;5;2022-12-20;21153
11866;Inbound;5;2023-04-24;44330
20362;Inbound;32;2022-03-27;8497
37918;Outbound;2;2022-08-28;7749
39918;Outbound;46;2023-01-07;49408
9591;Inbound;82;2023-04-30;42991
23159;Inbound;21;2023-03-09;36310
24695;Outbound;30;2020-11-30;45572
34627;Outbound;71;2023-05-08;28376
23224;Inbound;82;2022-10-17;15923
40259;Inbound;23;2022-11-18;4684
21994;Outbound;30;2022-06-24;1155
35843;Outbound;95;2023-09-09;36316
20673;Outbound;27;2021-03-03;27321
47001;Inbound;34;2020-04-11;37350
21926;Inbound;39;2022-11-24;217
31838;Outbound;48;2022-04-29;23566
4548;Outbound;26;2021-07-31;2622
38391;Outbound;91;2021-12-26;29944
1651;Outbound;53;2023-11-26;27368
16662;Outbound;97;2021-12-30;49300
21777;Outbound;60;2022-03-19;35623
4218;Outbound;35;2022-06-10;56
262;Inbound;98;2021-06-20;34676
11808;Outbound;62;2022-03-15;47708
11434;Outbound;59;2022-12-28;32347
20958;Outbound;78;2024-03-05;15402
37692;Outbound;13;2022-11-14;7053
31750;Outbound;63;2021-03-07;9117
19454;Outbound;54;2020-02-04;48768
2466;Outbound;16;2024-03-18;25138
34167;Outbound;60;2020-05-24;31709
44640;Outbound;36;2023-11-02;22576
30008;Outbound;44;2023-08-22;25555
35913;Outbound;69;2022-10-03;30843
28924;Inbound;10;2021-05-26;18897
4869;Inbound;60;2020-04-19;7580
43917;Inbound;73;2023-05-16;29093
40472;Outbound;58;2022-09-25;37315
27975;Inbound;60;2021-04-18;33267
46998;Outbound;80;2023-04-06;13851
31650;Outbound;95;2021-01-12;39541
3748;Outbound;2;2020-10-12;25436
27561;Inbound;67;2022-02-02;6008
17862;Inbound;36;2021-03-16;1288
12086;Outbound;86;2021-08-16;18796
28501;Outbound;3;2022-09-07;1317
21453;Outbound;21;2021-11-25;40753
31125;Outbound;46;2022-01-14;22461
23790;Inbound;54;2020-04-13;14328
6598;Inbound;2;2020-08-13;19919
41500;Inbound;35;2021-04-27;15975
28584;Inbound;26;2021-10-01;48268
833;Outbound;92;2023-11-26;32301
