Sport;Pretty;234;117.51;4562
Generation;Wind;263;808.23;42566
Soon;Whose;275;645.0;16616
Record;Short;933;148.41;72297
Nice;Behind;145;206.76;57353
Left;Similar;78;812.14;83389
Election;Suffer;927;245.12;94840
Establish;Avoid;717;257.41;64041
Should;Issue;751;987.28;52563
Someone;Able;397;162.36;90060
Look;Born;246;895.27;58846
One;Name;638;149.01;5722
Six;Fire;892;853.69;75839
Claim;Data;527;80.03;6745
Research;Meet;785;433.64;63408
Each;Drug;696;52.35;47074
Sister;Card;301;883.63;91760
Physical;Gun;998;871.41;40864
Building;History;424;535.24;27695
Here;Imagine;803;13.26;39719
Get;Collection;495;469.16;6516
Music;Create;910;947.67;85667
Really;Because;186;490.1;86239
Than;In;688;289.09;28863
Often;Civil;975;252.15;87403
Door;Data;907;370.99;63962
Long;Want;446;798.29;93438
Reflect;We;311;813.6;1174
Somebody;Pattern;169;410.95;47815
Deep;Report;231;370.8;77169
Lay;Respond;727;199.74;51758
Source;Decade;496;44.18;56688
Hospital;Usually;379;939.43;65255
Some;Project;13;619.24;93211
Brother;See;109;897.15;57449
Arm;Third;433;174.92;51508
Lead;Movement;887;523.91;62658
Detail;One;821;898.4;52861
Enough;Whole;347;540.84;22571
You;Support;589;661.69;91586
There;Team;886;996.97;38898
Natural;Also;760;751.43;45801
Happen;Religious;684;492.46;80827
Factor;Dog;567;192.98;50407
Town;Whether;301;643.77;25020
Speak;Church;811;865.64;81235
Success;Difference;429;541.03;99221
Suffer;Season;222;690.41;34743
Media;Common;109;78.15;49920
Book;Security;535;990.69;33211
Tax;Find;941;283.04;39452
They;Trial;238;702.25;81593
Strong;Success;230;781.59;10318
Safe;Treat;37;701.1;79608
Southern;New;651;437.28;77723
Total;Mrs;582;821.29;1492
My;Federal;110;348.26;31489
Look;Amount;676;740.87;71047
Various;Republican;507;412.82;47894
Theory;Wall;40;543.66;62299
Others;Five;413;736.88;34929
Rule;Former;978;213.73;50838
Soon;Instead;492;149.24;13800
Skill;Commercial;541;944.53;16940
Should;Civil;392;430.06;17008
Hold;Discover;268;205.74;62264
Person;Factor;989;358.55;59393
Card;Court;231;804.67;30688
Cost;Require;431;549.57;57245
Cost;While;446;398.39;59497
Change;Tend;570;635.83;67066
Character;Three;160;134.84;16163
Next;Down;757;372.32;62658
Degree;Rich;87;264.79;62953
Action;Subject;530;522.9;4958
Then;Very;407;915.34;61279
Star;Hour;177;545.73;14522
Attack;Pull;620;118.4;1596
Happy;Former;89;767.82;98017
Will;Beyond;629;371.1;75182
Protect;Shoulder;851;697.05;42254
Traditional;Country;27;893.23;3204
Alone;Happen;456;225.69;27704
Republican;Skin;30;423.24;10854
Trade;Little;795;681.68;35041
Race;His;580;567.77;60624
High;Clearly;142;445.47;88243
Organization;Work;298;821.24;4640
Do;This;893;965.54;30667
Its;Many;454;18.48;51977
Often;Out;936;89.82;80026
Effort;Challenge;645;403.54;96868
Compare;Allow;193;224.82;46003
Attention;Key;311;149.0;17556
Agree;Rather;717;163.16;29207
Prove;Number;89;159.42;52430
Quickly;Hot;347;349.31;91399
Third;Mouth;824;822.44;44541
Old;Challenge;488;152.23;37987
Arrive;She;846;689.07;66492
Senior;Quality;535;1.37;27556
Quality;Among;715;202.19;36355
Life;Fill;258;83.25;89453
Rate;Half;521;414.79;61710
Think;Think;352;9.31;88885
Answer;Especially;434;466.95;45615
Election;A;729;299.83;98550
Employee;Fight;407;530.47;82947
Up;Nothing;734;445.36;91822
Research;Article;147;709.13;86087
Book;Term;764;903.25;70976
Yourself;My;25;481.51;79682
Product;Nearly;959;220.55;48872
College;Rock;786;138.18;16530
Must;Short;326;475.66;50500
Buy;Either;935;861.63;38050
Figure;Eat;738;217.04;99565
Test;Rest;677;689.74;72718
Cut;Father;254;298.19;62767
It;Her;278;583.85;58993
Drop;Answer;744;835.88;39307
Several;A;480;302.65;11878
Investment;Debate;526;453.27;62528
Suggest;Risk;529;6.58;87915
Parent;Leave;373;252.59;75685
Red;City;871;221.17;14108
Degree;Tell;197;835.24;19749
Decide;One;450;745.41;48852
Court;Instead;640;289.45;57685
Bad;Popular;435;492.19;91435
They;Indicate;926;899.9;71914
Thus;Response;346;749.3;89135
Movement;Into;104;423.77;2429
Wait;Into;312;557.91;16873
Authority;Analysis;23;117.07;98734
Education;Energy;879;350.38;37600
Camera;Name;298;296.26;16105
Difference;Term;532;133.34;72184
Mouth;Far;54;438.58;37977
Education;Wall;409;247.65;52016
Professional;By;979;937.43;12867
Policy;Should;399;424.91;64910
Especially;Whatever;10;668.61;59453
Edge;Out;200;809.08;68465
Five;Represent;397;571.8;51309
Knowledge;Lose;514;386.61;81280
Best;Military;412;979.65;27260
All;Her;50;212.02;52273
Word;Blood;290;530.78;35452
Between;Strategy;14;943.41;99669
Suddenly;Old;803;496.42;59558
Role;Could;760;28.43;91681
Kid;Yourself;964;371.35;10971
Style;Street;446;257.97;64390
Over;Else;120;742.8;63981
Attack;Writer;786;666.0;76991
Agent;Recently;907;829.65;38731
By;Fear;652;694.04;68618
Machine;Vote;210;738.58;37410
Family;Reveal;658;506.61;4420
Develop;Month;16;592.12;60584
Arrive;Once;261;303.34;67645
Lot;Story;145;584.09;85076
We;Cut;139;299.22;99804
Product;Military;155;338.7;43422
Everything;Politics;531;598.33;42405
Forget;Way;144;714.21;49130
Soon;Base;688;837.44;71968
Relate;Grow;964;327.03;54442
Provide;Congress;220;372.52;76254
Truth;Type;786;488.31;12742
Cold;Rich;445;351.68;91339
Talk;Listen;740;374.15;19149
Strategy;Reach;293;481.55;50600
Born;Painting;230;553.26;42940
Suggest;Around;27;426.71;33275
Often;Performance;128;32.56;39813
Against;Couple;34;62.29;24560
Fish;Article;590;574.34;72068
Board;Respond;150;385.85;99758
Performance;Tonight;572;289.4;29015
Explain;They;779;158.36;50373
Police;Little;432;586.12;13190
Expert;Population;232;66.69;71293
Learn;Rest;180;770.21;18427
Southern;Back;494;694.08;39664
Memory;Mean;533;172.38;14392
Very;Seem;29;602.41;24068
Mission;All;726;11.85;18439
Sing;Pick;184;568.23;18666
Discussion;A;855;833.62;79422
Better;Another;555;850.38;5958
Laugh;Feeling;269;340.28;21717
Modern;Peace;591;476.37;17294
Candidate;Consumer;495;669.37;41869
Chair;Risk;919;922.61;15353
Think;Should;708;738.95;4430
Stand;Politics;464;602.61;85693
Affect;Blood;214;962.15;13250
Store;Let;132;463.36;36373
Soldier;Piece;679;790.27;58009
Seem;Again;503;673.17;22134
Investment;Learn;886;529.0;88618
Sure;Your;213;699.01;59642
Final;Argue;173;920.16;59230
Class;Decision;132;100.07;57152
Point;Get;84;798.75;19590
But;Camera;293;529.52;91502
Hospital;Involve;278;486.58;41292
Development;Lose;397;789.25;74138
Lawyer;Record;723;854.42;57876
Appear;Material;17;684.67;30101
Building;Service;712;903.12;77049
Reach;Financial;84;2.42;6305
Role;A;668;487.62;1828
Student;Air;280;651.95;57140
Sport;Discuss;926;680.85;5058
Garden;Yeah;705;957.65;25229
Political;Ball;228;213.68;67336
Red;Good;28;863.36;9883
Rather;Remain;101;368.52;29823
Answer;Suddenly;512;76.73;35163
Toward;Card;177;191.27;74720
Thing;Contain;203;523.76;3364
Number;Serve;470;77.9;79661
See;Baby;845;423.86;17658
Crime;Rate;492;255.34;74634
Citizen;Establish;238;123.1;12438
Reality;Firm;292;529.99;10735
That;Leave;373;465.62;21840
Morning;Health;970;259.77;32801
Enter;Hope;437;220.05;43276
Suddenly;Above;316;888.95;1058
That;Perhaps;203;301.84;71799
Recognize;Sport;403;446.89;4725
Game;Structure;901;222.63;41597
Republican;Article;93;84.44;90763
Either;Again;235;645.32;11460
Our;Seek;841;179.75;41469
Maintain;Me;957;985.59;28491
Behind;Between;122;166.78;64025
Teach;His;49;178.31;23056
Free;Oil;762;962.48;47149
Piece;Enter;376;486.0;71915
Wide;Myself;146;776.26;78994
Fish;Actually;177;448.95;26063
Night;On;388;541.38;3591
Perhaps;Him;159;126.15;73577
Will;Travel;137;392.0;13030
Film;Run;170;513.19;66734
Organization;Decide;574;663.4;72882
Detail;Situation;625;359.22;93256
Rock;Work;594;118.14;46927
Well;Still;879;570.78;27382
Thus;Experience;682;607.83;88608
List;Owner;84;890.14;44815
Manager;Serve;422;659.65;23364
North;Amount;627;784.56;2011
Record;Yard;511;288.32;24322
Miss;Serve;328;591.04;97150
Debate;Join;13;719.18;13038
Loss;Might;712;159.76;70693
Present;Method;867;89.29;75123
Strategy;Compare;5;526.81;18542
Create;Floor;545;120.72;26800
Five;Anyone;4;254.11;53973
Woman;Reality;71;75.58;67114
Expect;Town;132;337.54;65539
South;Ask;835;851.96;11873
Senior;Person;969;196.64;9395
Issue;Never;928;750.58;44226
Fact;More;410;385.09;2563
Plan;Contain;475;838.71;86883
High;North;823;798.76;39392
Police;Right;180;248.94;38910
Tax;Along;657;690.1;68348
Now;Also;927;697.91;2564
If;Drive;591;367.53;60350
Candidate;Message;201;281.49;38765
Cover;Couple;109;910.25;85885
Attention;Action;175;621.96;19893
Name;Policy;798;215.58;11695
Century;Situation;345;873.96;75762
Professional;Decision;249;82.98;20258
Arm;Himself;882;23.72;77721
House;Budget;414;730.01;14214
She;Sometimes;317;244.07;13917
Step;Old;21;316.84;16265
When;Consider;286;933.27;77126
Everybody;Chance;530;427.65;79099
Night;Capital;514;997.88;86962
Be;Lose;226;880.53;57014
Relate;Debate;714;8.51;52620
Whether;Process;174;589.16;56133
Themselves;Technology;460;249.55;47813
They;Player;528;418.42;35052
Organization;He;680;507.02;97485
Race;Yourself;651;245.57;52802
High;Pattern;705;865.15;21644
Product;Care;504;441.14;21214
These;School;556;386.93;47644
Election;Phone;955;29.74;68499
Fund;Treatment;189;723.95;71349
Especially;Within;983;191.83;69395
Different;Top;605;226.43;34953
Sea;Put;280;700.1;11182
Attack;Finish;463;551.25;16479
Break;Your;24;894.27;61720
Budget;Government;419;680.98;76765
Program;Team;350;760.61;61619
Language;Law;182;728.64;75781
Box;Study;811;276.88;40278
Information;Project;890;273.43;10666
Time;Perhaps;997;910.95;17382
Leave;Too;731;346.29;94454
Once;Majority;577;57.71;39081
Current;Hard;234;423.15;27624
Respond;Attack;691;198.78;82923
Beautiful;Recently;241;825.2;47647
Seem;Plant;312;591.75;22649
Although;Learn;83;485.97;8366
Off;Gun;687;268.84;51498
Whether;Wall;641;790.85;48026
International;Leave;920;856.28;97118
Stuff;Employee;518;269.0;25301
Want;Let;675;834.78;8497
Reason;We;290;585.37;37343
Fill;Stay;466;354.75;45544
Evidence;Part;286;906.84;20556
Lose;Mission;394;455.45;61003
Carry;Election;352;580.12;45021
Image;Street;434;493.81;22453
Good;Particularly;475;247.74;61008
Low;By;159;435.51;56836
Way;Make;158;853.32;36718
Management;Else;65;944.69;44865
Fact;Five;506;903.42;84882
Example;Reduce;512;260.02;58847
Part;Citizen;740;143.23;28125
Program;Summer;618;233.91;67775
Very;Who;684;723.9;83391
Big;Ball;435;359.81;64988
Happen;Knowledge;901;939.17;96911
Take;Support;424;908.47;94803
Fast;Outside;584;457.66;78807
Body;Fly;182;3.18;58137
Around;This;595;297.65;54009
Board;This;553;50.46;32227
Green;Entire;666;169.77;83753
Life;First;166;243.17;12751
Natural;Candidate;662;571.95;62959
Material;Research;357;32.84;64975
Onto;Especially;820;183.64;10879
Always;Among;284;736.77;61
Attention;Nature;388;481.9;58749
Base;Either;115;74.84;48143
Half;Group;507;943.29;86972
End;Next;623;193.25;83987
Keep;Expert;227;257.49;62250
Hit;Become;175;559.87;31114
Practice;System;3;538.44;33173
Control;Office;470;659.52;93236
He;Media;476;990.45;99206
Face;Number;530;849.25;33282
Thing;Less;831;50.86;89778
Wear;Government;687;441.86;60670
Continue;Mention;325;897.05;24230
Glass;Quickly;956;349.67;2516
Like;Movement;12;814.7;20067
Since;Put;614;49.25;97999
Range;Social;628;509.1;6584
Heavy;Product;501;668.43;27550
Hotel;Third;775;396.73;28098
Argue;Traditional;494;272.98;31910
Bad;Raise;820;237.12;48113
Law;Throughout;538;496.56;87561
Early;Develop;752;576.32;65112
Time;One;435;739.72;17904
Claim;You;485;658.09;83767
Large;Tell;54;235.33;44640
Talk;Show;304;727.71;73655
Everyone;Discussion;979;49.15;93194
Role;Special;206;779.92;15498
Of;Task;158;343.41;43384
Visit;At;768;361.47;50667
Work;Hope;253;802.44;32341
Too;Impact;213;887.62;70608
Popular;Join;595;369.93;89989
Team;Imagine;278;882.22;49994
Once;Appear;527;951.22;51031
Form;Big;481;859.69;83538
Available;Amount;173;372.61;24276
Support;Success;547;183.43;80493
Fast;Treatment;753;155.21;42854
Concern;Cold;527;761.02;35126
Trial;Report;486;759.73;51984
About;Purpose;26;228.07;61091
Represent;Treatment;993;634.73;50218
Candidate;Item;486;210.92;61865
Style;Step;816;610.91;43011
All;Third;554;377.89;60155
Parent;Outside;792;733.11;57128
Service;Billion;841;450.27;80123
Per;So;458;178.33;30615
Lay;Him;131;351.93;26612
Explain;Hit;775;117.44;3595
Place;Direction;636;865.0;29762
Third;Mr;518;757.1;95932
Early;Mind;334;13.81;32073
Easy;Rich;845;629.79;18392
Election;Serious;504;777.37;50865
Billion;Apply;712;569.57;64038
Adult;Full;952;797.95;22855
Customer;Institution;290;873.56;11820
Simple;Since;379;31.04;27287
Center;Ahead;531;936.85;89422
News;Process;718;443.59;62531
Beat;Newspaper;171;952.19;76383
Card;Authority;258;241.76;95622
Often;Next;287;198.12;92217
Place;Lawyer;597;40.39;40202
Line;Heavy;394;552.93;12937
Employee;Full;145;307.38;56200
Rock;Receive;707;622.08;93198
First;Computer;987;506.6;15094
Still;Individual;621;282.77;84798
Remember;Our;527;755.68;32860
Morning;Job;206;617.65;25265
Pull;Believe;294;124.05;72700
Just;Draw;68;63.54;78773
Anything;Time;136;872.05;83339
Hundred;Each;283;676.73;74161
Fund;More;117;14.62;50007
At;Personal;31;121.36;16838
Each;Other;153;933.35;26308
In;Focus;523;747.37;14925
Water;Peace;636;630.39;20234
Strong;Field;370;823.11;73946
Wall;Since;166;458.34;61547
Meeting;Lay;580;353.36;18691
Down;Risk;408;733.87;13310
Continue;Father;936;729.21;69963
Prevent;Dark;258;211.41;28386
Option;Operation;224;741.37;86286
Mind;Hard;951;554.75;99090
Pull;Certainly;45;182.03;16812
War;Well;651;446.08;85774
Into;Trial;222;237.32;96225
A;Since;652;644.95;25182
Art;Play;223;334.91;68116
Boy;Alone;223;647.08;62039
Character;Third;938;986.57;91661
Series;Tonight;419;723.11;96257
North;Garden;558;710.77;72738
None;Son;186;763.63;2123
Evidence;Soldier;273;765.51;44144
Information;Culture;119;77.01;71142
Under;Free;344;836.3;7914
Part;Relationship;812;584.51;43126
Sit;Than;260;432.15;28620
Over;As;354;562.64;75286
Here;Congress;754;223.67;56539
Professor;Human;501;198.29;59955
Model;Hard;378;458.27;74998
Know;Discussion;124;311.03;53828
Eat;Cause;510;818.48;99716
Black;Him;368;552.53;22629
Skill;Might;531;524.16;46964
Deep;Step;117;311.63;79116
Turn;But;25;362.42;35260
Sing;Measure;171;546.85;51406
Health;Owner;655;666.27;80330
Finally;Avoid;293;529.77;34299
Cup;Whether;565;442.18;59754
Industry;Audience;804;504.46;57921
Difference;Stage;763;200.56;71328
Someone;Kitchen;705;504.76;88943
Later;Successful;804;576.53;57386
Strategy;Itself;411;181.15;78103
Degree;Loss;952;431.33;10260
This;Late;778;397.2;24762
Education;Particularly;703;598.22;67135
Range;Leave;686;682.42;72425
Produce;Decision;16;666.46;51086
Over;Light;45;399.28;55365
Feeling;Debate;535;644.08;77457
Director;Dark;243;581.87;57161
Beat;Through;230;975.29;94698
Employee;Film;574;554.0;54816
Use;Black;127;460.0;52359
Force;Government;100;370.33;36570
Sure;Along;792;317.09;75405
Level;Strong;914;944.97;61712
Site;Century;959;440.09;7680
Decade;Race;700;206.44;6173
Across;Effort;669;663.34;16859
Mean;Rock;846;648.75;66351
Leader;Style;474;926.15;86827
Administration;Why;132;387.0;82524
Field;Service;957;179.43;88493
Have;Seek;182;851.43;40631
Finally;Paper;505;168.22;70361
Whom;Character;76;54.96;42738
News;Fact;264;112.12;52164
Decision;Specific;720;629.96;16734
Somebody;Threat;841;193.72;59082
Age;College;112;919.44;49237
Ready;End;950;474.39;95948
Recently;Majority;887;456.6;74134
Head;Without;694;509.47;48841
Deep;Idea;801;275.72;39090
Central;Once;681;37.7;65232
Side;Visit;987;519.16;45239
Politics;Have;842;680.04;39247
Ok;Claim;542;806.93;87124
Hold;Include;530;462.09;75910
Card;Cause;475;21.01;51464
Stay;Work;680;240.75;22475
Institution;Return;198;24.55;91850
You;Spend;979;393.07;78574
Effect;Owner;621;431.53;11502
Than;Skin;791;289.26;1027
Production;Sure;960;272.25;16646
Those;Store;656;816.73;14752
Light;Rather;916;914.33;7384
Leave;Treat;913;465.41;16374
Process;Baby;14;364.47;7402
Home;Crime;151;993.14;4506
Wonder;Take;723;1.62;16058
Mouth;Although;404;92.14;55171
Region;Model;705;631.69;27320
Over;Must;287;579.2;5959
Occur;Site;645;600.99;78963
Side;Along;639;586.17;87280
Management;To;978;407.85;80039
Put;Keep;708;631.09;53798
Writer;Leave;21;573.32;67502
Big;Production;497;269.6;14390
Run;Thus;633;74.42;11061
Rest;Continue;532;267.67;40806
Something;Weight;507;524.63;62998
Administration;Suggest;666;971.88;32421
Week;Such;342;851.93;13519
Heavy;Agent;785;113.44;17897
Task;Find;681;839.61;17189
Against;Eight;484;91.35;87074
Site;Rate;369;936.36;3568
Building;Discover;751;706.17;21297
Behavior;Agree;378;267.92;22790
Old;Claim;724;439.61;4800
Writer;War;158;773.21;71877
Agent;Pattern;146;377.52;45463
Specific;Election;377;728.37;54055
Region;Radio;851;780.68;5118
Senior;Market;729;18.9;58979
Eye;Drop;474;513.58;91871
Safe;Return;937;868.72;64095
Executive;Guess;455;519.79;69607
Best;Spend;635;200.57;785
Than;Age;569;925.94;87605
Feeling;Pass;164;722.06;29673
Meet;Wish;833;891.17;57291
Structure;Hospital;604;501.74;6707
Religious;Large;719;749.42;65471
Expect;Move;739;8.6;6557
Enough;Easy;310;806.59;80188
Opportunity;Door;573;368.66;77752
Degree;Heart;541;991.02;36567
Catch;Indicate;316;940.73;89934
Reveal;Effect;393;968.51;40664
School;Assume;833;364.64;60144
Have;Network;693;877.71;81902
Source;Who;842;791.16;62184
Fact;Movie;159;119.62;50631
Politics;Street;438;884.76;28201
Structure;Any;922;291.49;43509
Gas;Hard;655;856.49;39841
Again;Speak;615;431.67;86835
Control;Agreement;526;206.29;47338
Reveal;Network;534;459.33;26531
Fund;Stop;372;109.56;48750
Number;Want;83;898.02;79820
Than;Television;957;507.34;89989
Throughout;Race;323;133.88;1375
While;Letter;510;545.02;2271
Establish;Along;817;920.6;58354
Describe;Individual;774;152.05;13717
Public;Recently;69;597.28;14517
Affect;May;991;949.12;93792
Its;American;261;436.36;66569
Vote;Work;704;144.9;8921
Measure;Deal;469;67.89;45825
Quite;Begin;565;169.78;75855
Level;National;299;260.44;36203
Page;Special;995;655.55;79018
Upon;Father;383;134.2;95334
Sea;Reality;624;761.21;45157
Force;Them;378;2.81;66118
Down;Rich;229;256.46;58083
Stand;We;831;699.85;92417
Stuff;Ten;24;237.71;36167
Send;Detail;1000;571.33;95620
Star;Drug;553;401.27;14813
Early;Around;843;133.12;61545
Yard;Data;944;538.08;30696
Certain;Value;407;248.22;36848
Ahead;Never;12;48.8;63881
Food;Owner;73;733.09;77589
Cell;Think;690;155.92;95967
Second;Guess;37;658.76;34052
Air;Capital;88;386.88;93456
Structure;Must;725;857.52;38768
Pay;Capital;369;997.01;21516
Community;Dark;730;274.55;81736
Challenge;Happy;197;335.04;70793
Story;Customer;138;308.4;42087
Tend;Process;812;674.46;77940
Animal;Should;519;88.38;30945
Heart;Call;178;703.23;73550
Available;Act;118;9.67;82918
Serve;To;104;686.39;11804
Collection;Sometimes;387;984.03;5804
Address;Management;639;47.15;35119
Employee;Message;464;25.22;8992
None;Fill;30;794.46;84427
Himself;Democrat;553;853.16;44434
Six;Political;923;445.24;16947
Provide;Couple;184;714.09;15364
Common;Mr;49;562.22;91460
Year;Allow;856;528.49;36727
Suggest;Parent;393;477.14;50192
Or;Film;990;944.19;26593
Although;Major;201;101.62;67470
I;Forward;38;648.63;20691
Huge;Foreign;594;579.33;38209
Win;Interest;930;296.91;70476
Feel;Citizen;79;940.46;95410
Marriage;Situation;217;290.31;33437
Well;Away;203;376.77;49071
Without;Computer;209;904.82;59413
Hot;Positive;561;416.19;15820
Dog;Above;19;835.31;88863
Quickly;Material;124;392.4;66886
Increase;Finish;137;833.45;32891
Common;Just;460;888.32;70947
Throughout;Edge;630;695.99;16761
Whatever;Rock;278;26.82;62636
Certain;Newspaper;713;928.95;84954
Seem;My;606;999.88;5812
Majority;Security;559;600.78;45680
Involve;Style;803;23.46;27584
Out;Whom;780;653.82;59405
Cost;Production;291;707.4;21523
War;Before;129;950.32;35642
Top;Through;425;315.45;52791
Gun;Western;939;572.75;32205
Pressure;Participant;225;351.82;57621
Job;Degree;328;904.62;45909
Red;Kind;677;271.79;63369
Out;Memory;518;65.84;78074
Loss;Get;860;2.84;25661
System;While;927;257.17;22578
Mind;Relate;397;328.78;71311
Protect;Include;696;78.64;33055
Thank;Spend;648;691.05;81054
Cup;Run;559;392.81;86032
Language;Would;875;206.27;34185
Serve;Despite;123;314.62;87473
Part;Small;189;5.16;9785
Individual;Candidate;493;462.49;21575
Expect;Region;991;742.13;71241
Eat;Team;860;367.65;70891
Party;End;329;945.19;11145
Why;Thus;883;562.5;22016
Brother;Enjoy;643;740.53;16174
Score;Example;614;888.16;18447
Hot;Million;113;49.07;47652
Again;Reduce;965;172.36;86043
Author;Yeah;798;758.0;39461
What;Think;983;868.2;30488
Style;Able;144;422.45;54856
Mention;See;774;874.07;93744
Should;His;349;130.65;50991
Much;Eye;186;116.89;16682
Price;Specific;573;902.91;22435
Carry;Increase;183;524.27;58700
Group;Rise;405;139.24;31272
Many;Discussion;227;101.52;64903
Real;Measure;668;805.93;22365
Side;Per;752;804.8;57412
Interest;Among;897;301.98;98713
Approach;Join;908;648.34;76817
Husband;Ability;495;134.53;52216
Answer;Strong;193;994.45;63248
Employee;Major;354;215.39;36877
Around;Piece;322;857.52;52983
True;Person;837;69.05;33405
Writer;Trade;787;144.43;7016
Pattern;Because;434;273.92;70847
Identify;Medical;665;454.14;19540
Human;Probably;216;840.79;5854
According;Career;419;601.51;68851
Compare;Area;44;480.92;33936
Campaign;She;975;114.98;28914
Focus;Day;998;444.02;98404
Rock;Today;310;464.53;78104
Medical;Apply;699;752.82;35629
Benefit;Food;420;919.73;34346
Book;Along;728;226.25;47523
To;Billion;667;193.09;1461
Garden;Lawyer;962;129.15;77043
Series;More;458;474.89;58522
Our;Government;676;248.44;47332
Entire;His;222;698.12;32771
Major;Life;215;319.71;66008
Stage;Itself;314;206.92;19539
Yes;Add;157;400.14;43007
Entire;Simple;437;889.8;37056
Approach;Authority;17;10.67;79229
Nor;Down;966;190.95;24734
Certainly;Back;735;601.55;11882
Central;Institution;802;837.41;94781
Nice;Grow;384;140.11;7515
No;Important;676;945.03;47986
Break;Room;613;208.45;18207
Second;Much;625;759.8;57136
Physical;Because;251;837.87;11869
With;Federal;168;431.35;47990
Store;Catch;814;418.56;48360
Let;Risk;117;970.36;87939
Recognize;Me;608;792.84;64662
Low;All;54;529.64;70713
Water;Growth;888;164.81;18107
Leg;Throughout;591;910.1;3656
Turn;Early;339;259.79;47757
Politics;Themselves;103;179.3;24931
Young;Character;947;913.94;56182
Effect;Hand;203;730.61;10580
Pass;Indeed;109;194.92;48727
Current;Member;40;240.1;11147
West;Project;786;223.47;77316
Huge;Expert;952;364.45;91648
Service;Member;768;274.08;43126
Group;By;897;8.82;18378
Sense;Cause;692;244.24;49649
Morning;Above;745;43.15;64587
Various;Point;977;951.1;44347
Use;Recently;830;917.18;31335
The;Close;630;285.04;11338
Capital;Then;408;583.6;20237
Particular;Miss;936;127.14;96371
Win;Would;536;671.77;74296
Mother;Develop;942;872.66;95038
Half;Allow;131;623.73;28002
Catch;Seat;434;107.37;98476
Everyone;Strategy;481;922.83;14789
Mind;Official;50;522.15;16989
Whose;Sister;101;781.03;81608
Race;Participant;660;705.51;36603
Feel;Star;212;365.03;71669
Light;Woman;327;317.74;30363
Public;Week;595;777.36;47766
Stay;Billion;320;385.72;62686
Maybe;Nature;995;885.04;63579
Make;Among;916;548.86;67008
Prepare;Moment;736;636.81;70301
Say;Knowledge;972;655.8;28306
Future;While;13;442.89;44348
